Version : 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business (Information required for Style Creation/Legal Compliance/Order Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discoverability - Attributes required for Product Description and Cataloguing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sizing - Mandatory Measurements,,,,,,,,,,,,Imagery - Mandatory Image Angles,,,,,,
styleId,styleGroupId,vendorSkuCode,vendorArticleNumber,vendorArticleName,brand,Manufacturer Name and Address with Pincode,Packer Name and Address with Pincode,Importer Name and Address with Pincode,Country Of Origin,Country Of Origin2,Country Of Origin3,Country Of Origin4,Country Of Origin5,articleType,Brand Size,Standard Size,is Standard Size present on Label,Brand Colour (Remarks),GTIN,HSN,SKUCode,MRP,AgeGroup,Prominent Colour,Second Prominent Colour,Third Prominent Colour,FashionType,Usage,Year,season,Product Details,styleNote,materialCareDescription,sizeAndFitDescription,productDisplayName,tags,addedDate,Color Variant GroupId,Occasion,Sleeve Length,Neck,Top Fabric,Bottom Fabric,Top Type,Bottom Type,Top Pattern,Bottom Pattern,Bottom Closure,Add-Ons,Wash Care,Character,Lining,Number of Pockets,Trends,Sustainable,Number of Items,Top Closure,Collection Name,Package Contains,BIS Expiry Date,BIS Certificate Image URL,BIS Certificate Number,Across Shoulder ( Inches ),Bust ( Inches ),Chest ( Inches ),Front Length ( Inches ),Garment Waist ( Inches ),Inseam Length ( Inches ),Outseam Length ( Inches ),Rise ( Inches ),Sleeve-Length ( Inches ),To Fit Bust ( Inches ),To Fit Hip ( Inches ),To Fit Waist ( Inches ),Front Image,Side Image,Back Image,Detail Angle,Look Shot Image,Additional Image 1,Additional Image 2
5161,CO00OW5161,CO00OW5161M,CO00OW5161M,Zummer Cotton Off White Embroidered Tunic With Trouser,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Off White,,62041919,CO00OW5161,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Off White Embroidered Tunic With Trouser,,100% Cotton,,Zummer Cotton Off White Embroidered Tunic With Trouser,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Drawstring,NA,Dry Clean,NA,Has a lining,2,NA,Regular,2,Hook,,Set Of Tunic With Trouser,,,,14,38,38,31,38,27,39,12,17,34,38,28,,,,,,,
5161,CO00OW5161,CO00OW5161L,CO00OW5161L,Zummer Cotton Off White Embroidered Tunic With Trouser,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Off White,,62041919,CO00OW5161,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Off White Embroidered Tunic With Trouser,,100% Cotton,,Zummer Cotton Off White Embroidered Tunic With Trouser,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Drawstring,NA,Dry Clean,NA,Has a lining,2,NA,Regular,2,Hook,,Set Of Tunic With Trouser,,,,14.5,40,40,31,40,27,39,12,17,36,40,30,,,,,,,
5161,CO00OW5161,CO00OW5161XL,CO00OW5161XL,Zummer Cotton Off White Embroidered Tunic With Trouser,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Off White,,62041919,CO00OW5161,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Off White Embroidered Tunic With Trouser,,100% Cotton,,Zummer Cotton Off White Embroidered Tunic With Trouser,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Drawstring,NA,Dry Clean,NA,Has a lining,2,NA,Regular,2,Hook,,Set Of Tunic With Trouser,,,,15,42,42,31,42,27,39,12,17,38,42,32,,,,,,,
5161,CO00OW5161,CO00OW5161XXL,CO00OW5161XXL,Zummer Cotton Off White Embroidered Tunic With Trouser,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Off White,,62041919,CO00OW5161,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Off White Embroidered Tunic With Trouser,,100% Cotton,,Zummer Cotton Off White Embroidered Tunic With Trouser,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Drawstring,NA,Dry Clean,NA,Has a lining,2,NA,Regular,2,Hook,,Set Of Tunic With Trouser,,,,15.5,44,44,31,44,27,39,12,17,40,44,34,,,,,,,
1109,CO00PK1109,CO00PK1109XS,CO00PK1109XS,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,17.5,40,40,25.5,25,28,40,12,21.75,32,36,26,,,,,,,
1109,CO00PK1109,CO00PK1109S,CO00PK1109S,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,18,42,42,26,27,27.5,40,12.5,22,34,38,28,,,,,,,
1109,CO00PK1109,CO00PK1109M,CO00PK1109M,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,18.5,44,44,26.5,29,27,40,13,22.25,36,40,30,,,,,,,
1109,CO00PK1109,CO00PK1109L,CO00PK1109L,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,19,46,46,27,31,26.5,40,13.5,22.5,38,42,32,,,,,,,
1109,CO00PK1109,CO00PK1109XL,CO00PK1109XL,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,19.5,48,48,27.5,33,26,40,14,22.75,40,44,34,,,,,,,
1109,CO00PK1109,CO00PK1109XXL,CO00PK1109XXL,Pink Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Pink,,62041919,CO00PK1109,#ERROR!,Adults-Women,Pink,Magenta,Brown,Fashion,Casual,2025,Summer,Pink Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Pink Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,20,50,50,28,35,25.5,40,14.5,23,42,46,36,,,,,,,
1110,CO00BK1110,CO00BK1110XS,CO00BK1110XS,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,17.5,40,40,25.5,25,28,40,12,21.75,32,36,26,,,,,,,
1110,CO00BK1110,CO00BK1110S,CO00BK1110S,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,18,42,42,26,27,27.5,40,12.5,22,34,38,28,,,,,,,
1110,CO00BK1110,CO00BK1110M,CO00BK1110M,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,18.5,44,44,26.5,29,27,40,13,22.25,36,40,30,,,,,,,
1110,CO00BK1110,CO00BK1110L,CO00BK1110L,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,19,46,46,27,31,26.5,40,13.5,22.5,38,42,32,,,,,,,
1110,CO00BK1110,CO00BK1110XL,CO00BK1110XL,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,19.5,48,48,27.5,33,26,40,14,22.75,40,44,34,,,,,,,
1110,CO00BK1110,CO00BK1110XXL,CO00BK1110XXL,Black Floral Poplin Shirt With Lounge Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Black,,62041919,CO00BK1110,#ERROR!,Adults-Women,Black,Charcoal,Brown,Fashion,Casual,2025,Summer,Black Floral Poplin Shirt With Lounge Pants,,100% Cotton,,Black Floral Poplin Shirt With Lounge Pants,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,2,Romantic Florals,Regular,2,Button,,Set Of  Shirt With Lounge Pants,,,,20,50,50,28,35,25.5,40,14.5,23,42,46,36,,,,,,,
1123,CO07BK1123,CO07BK1123XS,CO07BK1123XS,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,14,33,33,17,25,,16.5,,22.75,32,36,26,,,,,,,
1123,CO07BK1123,CO07BK1123S,CO07BK1123S,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,14.5,35,35,17.5,27,,17,,23,34,38,28,,,,,,,
1123,CO07BK1123,CO07BK1123M,CO07BK1123M,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,15,37,37,18,29,,17.5,,23.25,36,40,30,,,,,,,
1123,CO07BK1123,CO07BK1123L,CO07BK1123L,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,15.5,39,39,18.5,31,,18,,23.5,38,42,32,,,,,,,
1123,CO07BK1123,CO07BK1123XL,CO07BK1123XL,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,16,41,41,19,33,,18.5,,23.75,40,44,34,,,,,,,
1123,CO07BK1123,CO07BK1123XXL,CO07BK1123XXL,Black & White Houndstooth Blazer With Mini Skirt,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Black,,62041919,CO07BK1123,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Casual,2025,Summer,Black & White Houndstooth Blazer With Mini Skirt,,100% Polyester,,Black & White Houndstooth Blazer With Mini Skirt,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Coat,Skirt,Self Design,Self Design,Zip,NA,Machine Wash,NA,Has a lining,2,NA,Regular,2,Button,,Set Of Blazer With Mini Skirt,,,,16.5,43,43,19.5,35,,19,,24,42,46,36,,,,,,,
1152,CO09NB1152,CO09NB1152XS,CO09NB1152XS,Navy Blue Denim Corset Top With Straight Fit Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Navy Blue,,62041919,CO09NB1152,#ERROR!,Adults-Women,Navy Blue,Blue,NA,Fashion,Casual,2025,Summer,Navy Blue Denim Corset Top With Straight Fit Pants,,96% Cotton 4% Spandex,,Navy Blue Denim Corset Top With Straight Fit Pants,,,,Casual,Sleeveless,V-Neck,Cotton Blend,Cotton Blend,Top,Trousers,Solid,Solid,Button,NA,Machine Wash,NA,NA,2,Indigo,Regular,2,Zip,,Set Of Corset Top With Straight Pants,,,,11.5,28,28,15.5,25,30.5,42,11.5,,32,36,26,,,,,,,
1152,CO09NB1152,CO09NB1152S,CO09NB1152S,Navy Blue Denim Corset Top With Straight Fit Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Navy Blue,,62041919,CO09NB1152,#ERROR!,Adults-Women,Navy Blue,Blue,NA,Fashion,Casual,2025,Summer,Navy Blue Denim Corset Top With Straight Fit Pants,,96% Cotton 4% Spandex,,Navy Blue Denim Corset Top With Straight Fit Pants,,,,Casual,Sleeveless,V-Neck,Cotton Blend,Cotton Blend,Top,Trousers,Solid,Solid,Button,NA,Machine Wash,NA,NA,2,Indigo,Regular,2,Zip,,Set Of Corset Top With Straight Pants,,,,12,30,30,16,27,30,42,12,,34,38,28,,,,,,,
1152,CO09NB1152,CO09NB1152M,CO09NB1152M,Navy Blue Denim Corset Top With Straight Fit Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Navy Blue,,62041919,CO09NB1152,#ERROR!,Adults-Women,Navy Blue,Blue,NA,Fashion,Casual,2025,Summer,Navy Blue Denim Corset Top With Straight Fit Pants,,96% Cotton 4% Spandex,,Navy Blue Denim Corset Top With Straight Fit Pants,,,,Casual,Sleeveless,V-Neck,Cotton Blend,Cotton Blend,Top,Trousers,Solid,Solid,Button,NA,Machine Wash,NA,NA,2,Indigo,Regular,2,Zip,,Set Of Corset Top With Straight Pants,,,,12.5,32,32,16.5,29,29.5,42,12.5,,36,40,30,,,,,,,
